,Unnamed: 0,Question,Name,Profile,Price,Ram/Storage,OS,Display,DailyUse,Camera,Battery,resp.id,choice
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,66,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,66,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,66,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,66,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,66,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,66,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,66,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,66,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,66,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,66,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,66,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,66,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,66,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,66,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,66,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,66,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,66,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,66,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,66,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,66,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,66,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,66,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,66,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,66,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,66,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,66,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,66,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,66,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,66,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,66,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,66,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,66,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,66,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,66,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,66,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,66,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,66,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,67,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,67,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,67,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,67,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,67,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,67,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,67,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,67,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,67,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,67,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,67,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,67,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,67,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,67,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,67,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,67,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,67,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,67,1
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,67,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,67,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,67,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,67,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,67,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,67,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,67,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,67,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,67,1
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,67,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,67,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,67,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,67,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,67,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,67,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,67,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,67,0
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,67,1
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,67,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,67,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,67,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,68,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,68,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,68,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,68,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,68,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,68,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,68,1
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,68,0
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,68,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,68,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,68,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,68,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,68,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,68,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,68,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,68,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,68,1
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,68,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,68,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,68,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,68,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,68,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,68,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,68,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,68,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,68,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,68,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,68,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,68,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,68,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,68,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,68,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,68,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,68,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,68,0
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,68,1
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,68,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,68,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,68,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,69,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,69,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,69,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,69,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,69,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,69,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,69,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,69,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,69,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,69,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,69,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,69,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,69,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,69,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,69,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,69,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,69,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,69,1
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,69,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,69,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,69,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,69,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,69,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,69,1
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,69,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,69,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,69,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,69,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,69,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,69,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,69,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,69,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,69,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,69,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,69,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,69,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,69,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,69,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,69,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,70,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,70,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,70,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,70,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,70,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,70,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,70,1
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,70,0
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,70,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,70,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,70,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,70,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,70,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,70,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,70,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,70,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,70,1
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,70,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,70,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,70,0
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,70,1
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,70,1
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,70,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,70,0
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,70,1
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,70,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,70,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,70,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,70,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,70,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,70,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,70,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,70,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,70,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,70,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,70,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,70,0
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,70,1
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,70,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,71,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,71,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,71,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,71,1
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,71,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,71,0
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,71,1
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,71,0
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,71,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,71,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,71,0
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,71,1
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,71,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,71,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,71,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,71,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,71,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,71,1
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,71,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,71,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,71,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,71,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,71,1
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,71,0
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,71,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,71,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,71,1
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,71,0
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,71,1
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,71,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,71,1
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,71,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,71,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,71,1
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,71,0
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,71,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,71,0
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,71,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,71,1
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,72,1
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,72,0
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,72,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,72,0
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,72,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,72,1
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,72,1
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,72,0
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,72,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,72,1
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,72,0
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,72,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,72,1
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,72,0
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,72,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,72,1
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,72,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,72,0
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,72,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,72,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,72,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,72,1
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,72,0
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,72,0
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,72,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,72,1
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,72,0
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,72,1
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,72,0
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,72,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,72,0
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,72,1
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,72,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,72,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,72,1
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,72,0
36,9,13,OnePlus 8 Pro,1,800,12/256,Android,High,High,High,Medium,72,1
37,3,13,Apple iPhone 12 Mini,2,700,4/64,iOS,High,High,High,Medium,72,0
38,19,13,Realme X50 Pro,3,500,8/128,Android,High,High,Low,Medium,72,0
0,31,1,Xiaomi Mi Note 10 Lite,1,300,8/128,Android,High,High,Medium,High,73,0
1,37,1,Redmi Note 9 Pro,2,200,4/64,Android,Medium,Medium,Medium,High,73,1
2,14,1,Xiaomi Mi 10,3,500,8/128,Android,Medium,High,Medium,Medium,73,0
3,20,2,Realme 7 Pro,1,300,8/128,Android,High,Medium,Low,High,73,1
4,26,2,LG Velvet,2,400,8/128,Android,Medium,High,Medium,Low,73,0
5,39,2,Samsung Galaxy S10 Lite,3,400,8/128,Android,High,High,Medium,High,73,0
6,10,3,Sony Xperia 5 II,1,900,8/128,Android,High,High,High,Medium,73,0
7,16,3,Poco X3 ,2,300,8/128,Android,Medium,Medium,Medium,High,73,1
8,34,3,Motorola Razr 5G,3,1300,12/256,Android,Medium,Medium,Low,Low,73,0
9,33,4,Samsung Galaxy S20 Ultra,1,1400,12/256,Android,High,Medium,High,Low,73,0
10,32,4,Honor 9X Pro,2,300,8/128,Android,Medium,Medium,Medium,High,73,1
11,11,4,Motorola Moto G9 Plus,3,200,4/64,Android,Low,Medium,Medium,High,73,0
12,15,5,Xiaomi Mi 10 Lite,1,200,4/64,Android,High,High,Medium,High,73,0
13,38,5,Samsung Galaxy A21s,2,200,4/64,Android,Low,Medium,Medium,High,73,1
14,30,5,Samsung Galaxy A31,3,300,4/64,Android,High,Medium,Low,High,73,0
15,23,6,Oppo Reno 4 Pro,1,700,12/256,Android,High,High,Medium,High,73,0
16,35,6,Google Pixel 4A,2,500,8/128,Android,High,High,Medium,Low,73,0
17,13,6,Xiaomi Mi 10T,3,500,8/128,Android,Medium,High,Medium,Medium,73,1
18,27,7,Asus Zenfone 7,1,600,8/128,Android,Medium,Medium,Medium,Medium,73,0
19,8,7,OnePlus NORD,2,400,8/128,Android,High,High,Medium,Medium,73,1
20,2,7,Apple iPhone 12,3,1000,8/128,iOS,High,High,High,Medium,73,0
21,24,8,Google Pixel 5,1,900,8/128,Android,Medium,High,High,High,73,0
22,29,8,Poco M3,2,200,4/64,Android,Low,Low,Low,High,73,1
23,21,8,Huawei P40,3,400,8/128,Android,Medium,Medium,Medium,High,73,0
24,5,9,Samsung Galaxy Z Flip,1,900,12/256,Android,Medium,Medium,High,Medium,73,0
25,12,9,Motorola Edge,2,400,8/128,Android,High,Medium,Medium,High,73,0
26,22,9,Huawei P40 Lite 5G,3,200,8/128,Android,Medium,Medium,Medium,High,73,1
27,6,10,Samsung Galaxy S20 FE 5G,1,600,8/128,Android,High,High,High,Medium,73,0
28,18,10,Redmi Note 9,2,200,4/64,Android,Low,Low,Low,High,73,1
29,25,10,LG Wing,3,1100,8/128,Android,High,Medium,Medium,Medium,73,0
30,17,11,Poco F2 Pro,1,400,8/128,Android,Medium,Medium,Medium,High,73,1
31,36,11,Oppo Find X2 Neo,2,500,12/256,Android,High,High,Medium,Medium,73,0
32,28,11,Asus ROG Phone 3,3,800,12/256,Android,High,Medium,Medium,High,73,0
33,4,12,Samsung Galaxy Note 20 Ultra,1,1200,12/256,Android,High,Medium,High,Low,73,0
34,1,12,Apple iPhone 12 Pro Max,2,1200,12/256,iOS,High,Medium,High,Medium,73,0
35,7,12,Samsung Galaxy Z Fold 2,3,1400,12/256,Android,High,High,Medium,Medium,73,1
